"","botid","timestamp","coordinates_long","coordinates_lat","quality","coordinates_lat_end","coordinates_long_end"
"720","6D101",1501510170,24.7211335,59.41776325,4,59.4178765,24.7203575
"721","6D101",1501510277,24.7203315,59.4178825,4,59.4180865,24.7193875
"722","6D101",1501510371,24.719357,59.4180953333333,4,59.418405,24.718055
"723","6D101",1501510438,24.7180405,59.418409,4,59.4186065,24.717126
"724","6D101",1501510508,24.717124,59.418607,4,59.4188105,24.71623
"725","6D101",1501510591,24.716204,59.418816,4,59.419045,24.715169
"726","6D101",1501510661,24.715169,59.419045,4,59.4192285,24.7143565
"727","6D101",1501510744,24.714338,59.419233,4,59.4193615,24.7136795
"728","6D101",1501510832,24.7136595,59.4193665,3,59.419697,24.713205
"729","6D101",1501510892,24.7132045,59.419697,4,59.420406,24.713733
"730","6D101",1501510952,24.7137403333333,59.4204133333333,3,59.420452,24.713764
"731","6D101",1501511299,24.713759,59.420454,3,59.421163,24.714427
"732","6D101",1501511359,24.714447,59.4211735,3,59.4214265,24.7146305
"733","6D101",1501511445,24.7146445,59.421441,4,59.422227,24.715326
"734","6D101",1501511505,24.7153385,59.42224,4,59.422789,24.715895
"735","6D101",1501511581,24.715895,59.422789,4,59.4228415,24.7159335
"736","6D101",1501511682,24.71594,59.422849,3,59.422687,24.71679
"737","6D101",1501511746,24.7167915,59.422687,4,59.422516,24.717534
"738","6D101",1501511819,24.717551,59.422512,4,59.4223875,24.718085
"739","6D101",1501511892,24.718107,59.422382,4,59.4221535,24.719093
"740","6D101",1501511961,24.719114,59.422149,4,59.4218935,24.7202435
"741","6D101",1501512028,24.72025,59.4218915,3,59.421755,24.7208815
"742","6D101",1501512101,24.7209075,59.421749,4,59.42156,24.721802
"743","6D101",1501512173,24.721802,59.421561,4,59.42143,24.722331
"744","6D101",1501512239,24.722351,59.4214255,4,59.421291,24.7229635
"745","6D101",1501512324,24.722986,59.421286,3,59.421114,24.723792
"746","6D101",1501512396,24.72379,59.421113,3,59.420953,24.723942
"747","6D101",1501512516,24.72395,59.4209553333333,3,59.4209775,24.7243125
"748","6D101",1501512636,24.724339,59.4209715,4,59.420816,24.725052
"749","6D101",1501512755,24.725052,59.420816,4,59.4205865,24.72613
"750","6D101",1501512832,24.726137,59.420585,4,59.420543,24.727029
"751","6D101",1501512906,24.727029,59.420543,4,59.420912,24.727394
"752","6D101",1501512996,24.727388,59.4209265,4,59.4215855,24.7269175
"753","6D101",1501513061,24.7269016666667,59.4215956666667,4,59.4219795,24.7261135
"754","6D101",1501513137,24.7260915,59.4219865,4,59.422141,24.725482
"755","6D101",1501513208,24.7254506666667,59.422149,3,59.4223616666667,24.72525
"756","6D101",1501513314,24.7252615,59.422377,4,59.422805,24.725618
"757","6D101",1501513393,24.7256275,59.422815,4,59.42323,24.726306
"758","6D101",1501513470,24.72633,59.4232325,4,59.422999,24.726915
"759","6D101",1501513533,24.7269245,59.422994,4,59.422604,24.727795
"760","6D101",1501513601,24.727811,59.422596,4,59.4219185,24.728824
"761","6D101",1501513661,24.728837,59.421904,4,59.4212445,24.729315
"762","6D101",1501513732,24.7293225,59.42123,4,59.4207215,24.729534
"763","6D101",1501513823,24.729524,59.420713,3,59.4204295,24.7296945
"764","6D101",1501513896,24.7297005,59.4204155,4,59.419768,24.7300065
"765","6D101",1501513956,24.7300115,59.419757,4,59.419419,24.730183
"766","6D101",1501514059,24.730183,59.419419,4,59.418663,24.730544
"767","6D101",1501514120,24.7305495,59.418652,4,59.41784,24.7309245
"768","6D101",1501514180,24.730931,59.417826,4,59.417238,24.731194
"769","6D101",1501514253,24.7311995,59.417228,4,59.4166365,24.731473
"770","6D101",1501514327,24.73148,59.416622,4,59.4157805,24.731873
"771","6D101",1501514387,24.73188,59.4157665,3,59.4152305,24.732089
"772","6D101",1501514468,24.732086,59.4152285,4,59.4152845,24.731605
"773","6D101",1501514576,24.7315785,59.4152905,4,59.415601,24.730263
"774","6D101",1501514637,24.730264,59.415601,3,59.4157365,24.729722
"775","6D101",1501514747,24.729713,59.415736,3,59.415925,24.728873
"776","6D101",1501514832,24.728873,59.415925,3,59.415737,24.7297035
"777","6D101",1501514892,24.729713,59.415737,4,59.4154935,24.7306885
"778","6D101",1501514974,24.7307095,59.4154885,4,59.4152073333333,24.7318976666667
"779","6D101",1501515038,24.731915,59.415205,4,59.41586,24.731853
"780","6D101",1501515098,24.731848,59.41587,4,59.416707,24.7314535
"781","6D101",1501515158,24.7314465,59.4167225,4,59.4175505,24.731064
"782","6D101",1501515218,24.731061,59.417558,4,59.418032,24.730851
"783","6D101",1501515303,24.7308465,59.418043,4,59.4188795,24.7304545
"784","6D101",1501515363,24.730448,59.418893,4,59.419348,24.73024
"785","6D101",1501515428,24.730237,59.4193525,4,59.4200045,24.729921
"786","6D101",1501515494,24.729913,59.42002,4,59.4205445,24.7296305
"787","6D101",1501515563,24.7296235,59.4205575,3,59.420885,24.729496
"788","6D101",1501515643,24.72949,59.4208975,4,59.4215585,24.7291415
"789","6D101",1501515709,24.729132,59.4215725,4,59.422306,24.7283175
"790","6D101",1501515769,24.7282965,59.422318,4,59.4229285,24.7271155
"791","6D101",1501515829,24.7270975,59.4229335,4,59.423251,24.7264405
"792","6D101",1501515912,24.726433,59.423254,3,59.422984,24.725726
"793","6D101",1501515976,24.7257255,59.422983,4,59.422358,24.72521
"794","6D101",1501516040,24.7252015,59.4223495,3,59.422138,24.7255605
"795","6D101",1501516102,24.7255635,59.422137,4,59.42181,24.726531
"796","6D101",1501516162,24.726552,59.4218,3,59.40017,24.657299
"797","6D101",1501517724,24.6572985,59.4001565,2,59.400003,24.656948
"798","6D101",1501517788,24.656948,59.400003,3,59.398382,24.649973
"799","6D101",1501517890,24.649973,59.398382,4,59.401823,24.653294
"800","6D101",1501518086,24.653294,59.401823,4,59.39872,24.732105
"801","6D101",1501518321,24.732105,59.39872,2,59.39872,24.732105
"802","6D101",1501518405,24.732105,59.39872,3,59.400387,24.658103
"803","6D101",1501518676,24.658104,59.400387,3,59.400019,24.659273
"804","6D101",1501518738,24.659282,59.400018,4,59.399701,24.6605195
"805","6D101",1501518798,24.660537,59.3996875,4,59.3990995,24.6612205
"806","6D101",1501518860,24.661236,59.3990855,3,59.398913,24.6601416666667
"807","6D101",1501518920,24.6601065,59.398913,3,59.39841,24.659588
"808","6D101",1501518980,24.6595876666667,59.3983973333333,3,59.398384,24.658208
"809","6D101",1501519040,24.658186,59.398382,4,59.398652,24.657384
"810","6D101",1501519100,24.6573845,59.398662,3,59.399242,24.6573835
"811","6D101",1501519160,24.65738,59.3992516666667,4,59.40011,24.657333
"812","6D101",1501519220,24.657333,59.4001245,2,59.400026,24.6573345
"813","6D101",1501519280,24.657334,59.400026,2,59.4000855,24.657282
"814","6D14",1501492107,24.6572815,59.400075,3,59.4004655,24.6576105
"815","6D14",1501493169,24.6576385,59.400461,4,59.400095,24.658811
"816","6D14",1501493229,24.6588385,59.4000915,4,59.399944,24.660241
"817","6D14",1501493289,24.660261,59.399934,3,59.3996865,24.6607935
"818","6D14",1501493374,24.660819,59.3996945,3,59.3993475,24.661462
"819","6D14",1501493438,24.6614695,59.399341,4,59.3988245,24.662064
"820","6D14",1501493530,24.662074,59.398816,4,59.398381,24.662585
"821","6D14",1501493616,24.662598,59.3983685,4,59.3978465,24.6633035
"822","6D14",1501493693,24.663317,59.397839,4,59.397421,24.664536
"823","6D14",1501493753,24.664536,59.397421,4,59.397151,24.6655725
"824","6D14",1501493862,24.665598,59.397145,4,59.397024,24.6668915
"825","6D14",1501493933,24.6669205,59.397025,4,59.397164,24.668204
"826","6D14",1501493996,24.6682345,59.397168,4,59.397317,24.669426
"827","6D14",1501494071,24.6694535,59.39732,4,59.397464,24.670552
"828","6D14",1501494140,24.6705555,59.397464,4,59.3977695,24.671597
"829","6D14",1501494200,24.671607,59.397783,4,59.398533,24.6715155
"830","6D14",1501494260,24.67151,59.398548,4,59.399112,24.671217
"831","6D14",1501494331,24.6712125,59.3991265,4,59.399819,24.6708475
"832","6D14",1501494391,24.6708445,59.399825,3,59.400056,24.671117
"833","6D14",1501494486,24.671117,59.400056,3,59.4000955,24.671944
"834","6D14",1501494565,24.6719715,59.4000985,4,59.400294,24.6736075
"835","6D14",1501494625,24.673635,59.4002975,4,59.4004723333333,24.6749603333333
"836","6D14",1501494691,24.674987,59.4004755,4,59.4007253333333,24.6764933333333
"837","6D14",1501494751,24.6765083333333,59.4007303333333,4,59.4010505,24.6769595
"838","6D14",1501494833,24.6769755,59.4010645,4,59.4015455,24.677469
"839","6D14",1501494905,24.677483,59.401558,4,59.402136,24.67809
"840","6D14",1501494974,24.6781025,59.402149,4,59.402802,24.678795
"841","6D14",1501495034,24.678798,59.4028065,4,59.4031875,24.6792015
"842","6D14",1501495137,24.679216,59.403201,4,59.403896,24.67994675
"843","6D14",1501495197,24.679947,59.403897,4,59.404561,24.6806365
"844","6D14",1501495260,24.68065,59.4045735,3,59.404839,24.680837
"845","6D14",1501495380,24.680837,59.404839,3,59.405084,24.6807255
"846","6D14",1501495483,24.6807,59.405083,4,59.4051335,24.6790255
"847","6D14",1501495543,24.6789945,59.4051345,4,59.405135,24.677577
"848","6D14",1501495609,24.6775725,59.405135,4,59.4050615,24.6763845
"849","6D14",1501495679,24.6763535,59.4050585,4,59.4048695,24.6747415
"850","6D14",1501495739,24.6747135,59.4048665,4,59.404742,24.6739375
"851","6D14",1501495803,24.6739105,59.404738,4,59.4045725,24.67266
"852","6D14",1501495880,24.6726325,59.4045685,4,59.404366,24.6711025
"853","6D14",1501495940,24.6710745,59.4043635,4,59.4041845,24.669491
"854","6D14",1501496000,24.669477,59.4041895,3,59.404106,24.6688425
"855","6D14",1501496103,24.668841,59.404104,3,59.403851,24.668663
"856","6D14",1501496196,24.6686355,59.403847,4,59.403684,24.667355
"857","6D14",1501496258,24.667325,59.4036805,4,59.4034783333333,24.665696
"858","6D14",1501496318,24.6656635,59.403474,4,59.403227,24.6644
"859","6D14",1501496384,24.664382,59.403222,4,59.402749,24.663206
"860","6D14",1501496445,24.663206,59.402749,4,59.4022785,24.662195
"861","6D14",1501496514,24.6621735,59.402269,4,59.40191,24.6614085
"862","6D14",1501496581,24.6614195,59.401899,4,59.4014275,24.6604235
"863","6D14",1501496645,24.660423,59.401427,3,59.400912,24.6600455
"864","6D14",1501496719,24.660055,59.4008985,4,59.4002855,24.6603765
"865","6D14",1501496786,24.660389,59.4002745,3,59.3997375,24.660966
"866","6D14",1501496852,24.6609525,59.399734,4,59.399638,24.660634
"867","6D14",1501496962,24.6606275,59.399637,3,59.4000625,24.659643
"868","6D14",1501497022,24.6596265,59.4000615,3,59.400229,24.658363
"869","6D14",1501497087,24.658363,59.4002295,4,59.400481,24.657295
"870","6D14",1501497148,24.6572886666667,59.400476,3,59.400053,24.6571585
"871","6D14",1501497212,24.6571525,59.400053,3,59.44869,24.590658
"872","6D15",1501500961,24.59069,59.448685,3,59.4489156666667,24.590811
"873","6D15",1501501058,24.5908145,59.4489125,4,59.4485,24.590848
"874","6D15",1501501127,24.5908543333333,59.4484926666667,4,59.4477275,24.59107
"875","6D15",1501501187,24.5910715,59.4477125,4,59.4468685,24.5911975
"876","6D15",1501501247,24.5912,59.446854,4,59.4461975,24.5913165
"877","6D15",1501501307,24.591317,59.4461966666667,4,59.4454435,24.5915085
"878","6D15",1501501369,24.591516,59.4454315,4,59.4451335,24.591784
"879","6D15",1501501430,24.591794,59.4451235,4,59.4445053333333,24.592456
"880","6D15",1501501490,24.592467,59.444494,4,59.4439986666667,24.593021
"881","6D15",1501501586,24.5930345,59.443985,4,59.4436765,24.5933535
"882","6D15",1501501656,24.593371,59.443664,3,59.442964,24.5941336666667
"883","6D15",1501501716,24.5941455,59.4429555,4,59.4427695,24.595079
"884","6D15",1501501776,24.5950885,59.442774,4,59.443084,24.5957905
"885","6D15",1501501846,24.595813,59.4430925,4,59.44335,24.596412
"886","6D15",1501501959,24.5964205,59.443353,4,59.4437435,24.597336
"887","6D15",1501502020,24.597352,59.44375,4,59.4441845,24.598389
"888","6D15",1501502080,24.598393,59.444186,4,59.4446625,24.5994665
"889","6D15",1501502151,24.5994933333333,59.4446743333333,4,59.4450245,24.6003035
"890","6D15",1501502212,24.6003265,59.4450335,4,59.4455315,24.601465
"891","6D15",1501502273,24.601482,59.445539,4,59.445951,24.602447
"892","6D15",1501502333,24.6024525,59.4459535,4,59.446353,24.603343
"893","6D15",1501502402,24.603343,59.446353,3,59.4462275,24.603727
"894","6D15",1501502489,24.603732,59.446224,2,59.446015,24.604094
"895","6D15",1501502589,24.604094,59.446015,2,59.445922,24.604389
"896","6D15",1501502677,24.6044115,59.4459215,2,59.445761,24.6040765
"897","6D15",1501502741,24.6040536666667,59.4457516666667,2,59.445796,24.604149
"898","6D15",1501502876,24.604162,59.4458015,2,59.446199,24.6037793333333
"899","6D15",1501502936,24.60377,59.446204,3,59.4462655,24.6031245
"900","6D15",1501503006,24.6031125,59.4462595,4,59.445827,24.60211
"901","6D15",1501503072,24.602089,59.4458185,4,59.445455,24.601246
"902","6D15",1501503143,24.601245,59.445454,4,59.445077,24.600383
"903","6D15",1501503244,24.6003616666667,59.445067,4,59.4447705,24.5997005
"904","6D15",1501503316,24.5996775,59.444762,4,59.444256,24.598489
"905","6D15",1501503378,24.598489,59.444256,4,59.443858,24.59758
"906","6D15",1501503444,24.597572,59.4438535,4,59.4434345,24.5965985
"907","6D15",1501503509,24.596584,59.4434275,4,59.443131,24.5958865
"908","6D15",1501503576,24.5958633333333,59.44312,4,59.4427555,24.5950345
"909","6D15",1501503636,24.595017,59.442748,3,59.442458,24.5948345
"910","6D15",1501503733,24.594825,59.4424505,4,59.4419415,24.595305
"911","6D15",1501503793,24.595317,59.441928,4,59.4414813333333,24.5957393333333
"912","6D15",1501503886,24.595748,59.44147,4,59.441146,24.596035
"913","6D15",1501503986,24.596035,59.441146,4,59.4407615,24.596439
"914","6D15",1501504097,24.5964536666667,59.4407456666667,4,59.4401415,24.5970895
"915","6D15",1501504157,24.5970985,59.4401335,4,59.439825,24.597419
"916","6D15",1501504292,24.597418,59.439825,3,59.4399743333333,24.598315
"917","6D15",1501504354,24.5983305,59.439979,3,59.4400266666667,24.598791
"918","6D15",1501504438,24.598809,59.4400303333333,4,59.440316,24.59946
"919","6D15",1501508573,24.599503,59.440323,3,59.442339,24.59486
"920","6D15",1501508682,24.59486,59.442339,2,59.444611,24.594897
"921","6D15",1501508829,24.594897,59.444611,4,59.444832,24.613267
"922","6D15",1501509045,24.613259,59.444833,4,59.44478,24.613183
"923","6D15",1501509286,24.613184,59.444781,4,59.444797,24.613186
"924","6D15",1501509527,24.613187,59.444798,3,59.444821,24.61323
"925","6D15",1501509697,24.613233,59.44482,1,59.4448585,24.6128615
"926","6D15",1501509766,24.612832,59.444862,4,59.445153,24.612048
"927","6D15",1501509847,24.612048,59.445153,4,59.445399,24.6114905
"928","6D15",1501509965,24.611471,59.4454075,4,59.445961,24.6101865
"929","6D15",1501510025,24.6101645,59.445971,4,59.446518,24.6088955
"930","6D15",1501510085,24.6088725,59.4465285,4,59.4470796666667,24.607593
"931","6D15",1501510145,24.607568,59.447091,3,59.447563,24.606548
"932","6D15",1501510205,24.606548,59.447563,3,59.4474963333333,24.6059826666667
"933","6D15",1501510274,24.605982,59.447496,4,59.447282,24.6054675
"934","6D15",1501510383,24.6054465,59.447272,4,59.4467405,24.604183
"935","6D15",1501510443,24.60416,59.446732,4,59.446336,24.603292
"936","6D15",1501510534,24.60327,59.446327,4,59.4459285,24.602369
"937","6D15",1501510611,24.6023425,59.4459195,4,59.445509,24.6013815
"938","6D15",1501510679,24.6013575,59.445498,3,59.445314,24.601247
"939","6D15",1501510754,24.60126,59.445315,3,59.44486,24.601475
"940","6D15",1501510817,24.601475,59.44486,3,59.444571,24.6016605
"941","6D15",1501510902,24.6016655,59.4445565,3,59.444088,24.60199
"942","6D15",1501510966,24.602011,59.4440805,4,59.443624,24.6033185
"943","6D15",1501511026,24.6033375,59.443615,3,59.443134,24.6031915
"944","6D15",1501511086,24.6031705,59.443124,3,59.4431505,24.6022315
"945","6D15",1501511146,24.6022065,59.443141,4,59.442807,24.601442
"946","6D15",1501511222,24.601442,59.4428075,4,59.4425195,24.6007825
"947","6D15",1501511301,24.6007865,59.442513,3,59.442469,24.601304
"948","6D15",1501511363,24.6013215,59.442476,3,59.442479,24.601377
"949","6D15",1501511489,24.601377,59.442479,2,59.442413,24.600994
"950","6D15",1501511555,24.600994,59.442413,3,59.44219,24.6008425
"951","6D15",1501511626,24.6008173333333,59.4421783333333,4,59.44191,24.600326
"952","6D15",1501511701,24.600326,59.44191,4,59.4417925,24.6000675
"953","6D15",1501511836,24.6000485,59.4417845,4,59.44152,24.599463
"954","6D15",1501511926,24.599463,59.44152,3,59.441254,24.598674
"955","6D15",1501512014,24.5986743333333,59.441254,3,59.440802,24.5989225
"956","6D15",1501512079,24.598935,59.4407885,2,59.4405265,24.5990065
"957","6D15",1501512177,24.5990106666667,59.4405193333333,4,59.440031,24.5984975
"958","6D15",1501512239,24.598485,59.4400275,4,59.439692,24.597606
"959","6D15",1501512300,24.597607,59.439692,3,59.439527,24.5977435
"960","6D15",1501512396,24.597743,59.439527,4,59.4395245,24.5971185
"961","6D15",1501512501,24.5970826666667,59.4395233333333,4,59.439584,24.595802
"962","6D15",1501512562,24.5957725,59.439589,4,59.439794,24.594393
"963","6D15",1501512629,24.5943635,59.4397995,4,59.439997,24.5930665
"964","6D15",1501512692,24.593039,59.440001,4,59.440174,24.5918395
"965","6D15",1501512772,24.5918095,59.4401785,4,59.399749,24.6569782857143
"966","6D15",1501515721,24.656978,59.399749,3,59.399755,24.657016
"967","6D15",1501515882,24.657016,59.399754,2,59.400305,24.657265
"968","6D16",1501052433,24.6572665,59.4003215,3,59.400469,24.657331
"969","6D16",1501490618,24.6573396666667,59.4004756666667,4,59.40028,24.6583
"970","6D16",1501490678,24.658305,59.400276,4,59.4000405,24.6594695
"971","6D16",1501490742,24.659491,59.400044,4,59.399673,24.660576
"972","6D16",1501490806,24.660576,59.399673,3,59.3995295,24.659487
"973","6D16",1501490867,24.6594605,59.3995265,4,59.3994175,24.658099
"974","6D16",1501490927,24.6580695,59.3994155,3,59.399522,24.657347
"975","6D16",1501490990,24.657346,59.3995385,4,59.400448,24.657809
"976","6D16",1501494762,24.657808,59.400466,3,59.4002235,24.658521
"977","6D16",1501494822,24.658534,59.4002085,4,59.4000485,24.659941
"978","6D16",1501494882,24.659967,59.4000405,3,59.39968525,24.6607965
"979","6D16",1501494947,24.6607975,59.3996855,3,59.3993935,24.6614035
"980","6D16",1501495024,24.661419,59.399381,4,59.398766,24.662141
"981","6D16",1501495092,24.6621515,59.398757,2,59.398451,24.6625045
"982","6D16",1501495167,24.6625195,59.398438,4,59.397931,24.6631685
"983","6D16",1501495239,24.6631865,59.3979195,4,59.3974165,24.6645195
"984","6D16",1501495299,24.664527,59.3974145,4,59.397117,24.665721
"985","6D16",1501495380,24.665745,59.397111,4,59.397031,24.6670665
"986","6D16",1501495457,24.6670985,59.397033,4,59.397175,24.668282
"987","6D16",1501495533,24.6683135,59.3971785,4,59.3973345,24.66955
"988","6D16",1501495610,24.669562,59.3973355,4,59.397459,24.67055075
"989","6D16",1501495694,24.670551,59.397459,4,59.397656,24.6714975
"990","6D16",1501495757,24.6715085,59.397667,4,59.3984435,24.6715665
"991","6D16",1501495817,24.67156,59.398456,4,59.3991085,24.6712205
"992","6D16",1501495882,24.6712155,59.3991235,3,59.399771,24.671024
"993","6D16",1501495942,24.671029,59.399772,4,59.399862,24.671395
"994","6D16",1501496103,24.671395,59.399862,4,59.3991765,24.6718275
"995","6D16",1501496163,24.671835,59.399162,4,59.398307,24.6722415
"996","6D16",1501496223,24.67225,59.3982915,4,59.397888,24.6729435
"997","6D16",1501496297,24.6729715,59.3978845,4,59.398047,24.67465
"998","6D16",1501496357,24.6746835,59.398051,4,59.3982235,24.6763285
"999","6D16",1501496417,24.6763545,59.398226,4,59.398439,24.6780405
"1000","6D16",1501496477,24.6780695,59.3984425,4,59.3986575,24.679763
"1001","6D16",1501496537,24.6797915,59.3986605,4,59.3988,24.6808385
"1002","6D16",1501496640,24.6808625,59.3988035,3,59.398993,24.682319
"1003","6D16",1501496700,24.682333,59.3989965,4,59.3991685,24.683784
"1004","6D16",1501496760,24.683813,59.399172,4,59.399387,24.685502
"1005","6D16",1501496820,24.6855175,59.399389,4,59.399563,24.686894
"1006","6D16",1501496890,24.6869165,59.399566,4,59.3997745,24.6886115
"1007","6D16",1501496950,24.6886433333333,59.3997783333333,4,59.4000025,24.6902895
"1008","6D16",1501497010,24.6903185,59.400006,4,59.400315,24.6919495
"1009","6D16",1501497070,24.691976,59.400321,4,59.4006695,24.6931405
"1010","6D16",1501497142,24.6931625,59.4006775,3,59.401128,24.694055
"1011","6D16",1501497216,24.69405025,59.401128,3,59.40131,24.694555
"1012","6D16",1501497307,24.694556,59.401309,3,59.4016785,24.693545
"1013","6D16",1501497368,24.6935155,59.401686,4,59.401967,24.692477
"1014","6D16",1501497437,24.6924745,59.401968,4,59.40202,24.692302
"1015","6D16",1501497523,24.6923024,59.4020204,4,59.4021873333333,24.6916416666667
"1016","6D16",1501497583,24.691642,59.402187,4,59.402566,24.690356
"1017","6D16",1501497643,24.690327,59.4025735,3,59.402871,24.689341
"1018","6D16",1501497704,24.6893395,59.402884,4,59.403283,24.688045
"1019","6D16",1501497764,24.688018,59.40329,4,59.40364,24.686757
"1020","6D16",1501497824,24.6867355,59.4036455,3,59.403806,24.6857155
"1021","6D16",1501497897,24.685692,59.403813,4,59.4042265,24.684244
"1022","6D16",1501497957,24.6842175,59.4042345,4,59.404655,24.6827635
"1023","6D16",1501498017,24.682761,59.404655,4,59.4049675,24.6815645
"1024","6D16",1501498077,24.68154725,59.404972,4,59.405086,24.680504
"1025","6D16",1501498183,24.680474,59.405087,4,59.405143,24.678739
"1026","6D16",1501498243,24.678712,59.405144,4,59.4051106666667,24.6772466666667
"1027","6D16",1501498306,24.677228,59.405106,3,59.4050563333333,24.6763046666667
"1028","6D16",1501498380,24.676284,59.405054,4,59.4046435,24.6732705
"1029","6D16",1501498746,24.673242,59.404641,4,59.404442,24.6716025
"1030","6D16",1501498806,24.6715745,59.404438,4,59.404243,24.6700135
"1031","6D16",1501498866,24.669982,59.4042385,3,59.4042005,24.66913
"1032","6D16",1501498962,24.669099,59.4041955,3,59.403887,24.6689375
"1033","6D16",1501499063,24.6689315,59.403884,4,59.403736,24.667705
"1034","6D16",1501499123,24.6676735,59.403732,4,59.403527,24.666001
"1035","6D16",1501499183,24.6659775,59.4035245,4,59.4032755,24.6645905
"1036","6D16",1501499248,24.66457,59.403271,4,59.402845,24.6634285
"1037","6D16",1501499308,24.663407,59.402835,4,59.4024055,24.6624745
"1038","6D16",1501499369,24.662453,59.402396,4,59.4020215,24.6616815
"1039","6D16",1501499432,24.661659,59.402012,4,59.4014365,24.6604365
"1040","6D16",1501499493,24.660433,59.401434,4,59.401044,24.6596265
"1041","6D16",1501499560,24.659621,59.4010415,4,59.400405,24.6602475
"1042","6D16",1501499620,24.660262,59.4003915,4,59.399774,24.660975
"1043","6D16",1501499680,24.660984,59.3997665,3,59.399695,24.660776
"1044","6D16",1501499819,24.660775,59.399695,3,59.400055,24.659969
"1045","6D16",1501499909,24.6599453333333,59.4000616666667,3,59.40017,24.6584676666667
"1046","6D16",1501499969,24.65846,59.400172,4,59.4004725,24.6573065
"1047","6D16",1501500029,24.657298,59.4004645,3,59.400428,24.6573285
"1048","6D16",1501501818,24.6573273333333,59.4004356666667,3,59.400188,24.658412
"1049","6D16",1501501878,24.658423,59.400179,4,59.400052,24.6595105
"1050","6D16",1501501938,24.659536,59.400055,3,59.399641,24.6606685
"1051","6D16",1501501998,24.6606785,59.3996445,3,59.399892,24.6608275
"1052","6D16",1501502087,24.6608145,59.3999055,4,59.4005435,24.6600925
"1053","6D16",1501502150,24.6600905,59.4005445,4,59.4010685,24.65969
"1054","6D16",1501502218,24.659692,59.40107,3,59.4014125,24.66038
"1055","6D16",1501502288,24.660388,59.401419,4,59.4020045,24.6616225
"1056","6D16",1501502348,24.661628,59.402006,4,59.402426,24.662517
"1057","6D16",1501502418,24.66254,59.4024375,4,59.4029225,24.66355
"1058","6D16",1501502491,24.6635755,59.402934,4,59.403341,24.6648415
"1059","6D16",1501502553,24.664845,59.403341,4,59.403527,24.666074
"1060","6D16",1501502616,24.6660965,59.40353,4,59.4037355,24.667784
"1061","6D16",1501502676,24.667805,59.403738,3,59.4039415,24.6689105
"1062","6D16",1501502745,24.668909,59.403946,3,59.4041936666667,24.6694256666667
"1063","6D16",1501502817,24.669449,59.4041825,4,59.404347,24.670994
"1064","6D16",1501502877,24.6710255,59.4043515,4,59.404552,24.6726185
"1065","6D16",1501502938,24.6726465,59.4045555,4,59.4047235,24.6739135
"1066","6D16",1501503010,24.673939,59.404727,4,59.40488,24.6749245
"1067","6D16",1501503106,24.6749505,59.4048835,4,59.4050615,24.676567
"1068","6D16",1501503166,24.676599,59.4050645,3,59.405125,24.6775465
"1069","6D16",1501503240,24.6775506666667,59.4051246666667,4,59.4051125,24.67926
"1070","6D16",1501503300,24.6792895,59.405112,4,59.405065,24.681024
"1071","6D16",1501503360,24.6810405,59.4050625,3,59.404779,24.680815
"1072","6D16",1501503460,24.680815,59.404779,3,59.404731,24.681436
"1073","6D16",1501503528,24.681436,59.404731,3,59.4048116666667,24.6820093333333
"1074","6D16",1501503630,24.682028,59.404806,4,59.4044475,24.683368
"1075","6D16",1501503693,24.6833935,59.40444,4,59.4040395,24.684875
"1076","6D16",1501503753,24.684903,59.404032,4,59.403723,24.6860185
"1077","6D16",1501503835,24.686023,59.4037225,4,59.403665,24.686595
"1078","6D16",1501503904,24.6865945,59.403666,3,59.4033855,24.6876355
"1079","6D16",1501503966,24.687652,59.4033815,4,59.403162,24.6884593333333
"1080","6D16",1501504046,24.688486,59.403157,4,59.402969,24.689144
"1081","6D16",1501504114,24.689143,59.402969,3,59.402743,24.689436
"1082","6D16",1501504177,24.6894345,59.402743,4,59.402482,24.6904675
"1083","6D16",1501504237,24.6904855,59.4024765,4,59.4021075,24.691921
"1084","6D16",1501504297,24.691943,59.402105,4,59.401951,24.692502
"1085","6D16",1501504382,24.692503,59.401952,4,59.4017885,24.6931425
"1086","6D16",1501504495,24.693167,59.4017825,3,59.401423,24.694486
"1087","6D16",1501504555,24.694486,59.401423,4,59.401253,24.6944405
"1088","6D16",1501504694,24.69444,59.4012525,4,59.401185,24.69431
"1089","6D16",1501504841,24.69431,59.401185,3,59.4009225,24.6937445
"1090","6D16",1501504921,24.6937225,59.400913,4,59.4004206666667,24.692312
"1091","6D16",1501504981,24.692298,59.400417,4,59.400123,24.6910605
"1092","6D16",1501505043,24.6910335,59.400118,4,59.3998826666667,24.6893626666667
"1093","6D16",1501505103,24.689334,59.39988,4,59.3997015,24.6879665
"1094","6D16",1501505168,24.687935,59.399698,4,59.399505,24.6863975
"1095","6D16",1501505234,24.6863685,59.3995015,2,59.3993835,24.6854525
"1096","6D16",1501505316,24.685423,59.399379,4,59.39917,24.6837365
"1097","6D16",1501505376,24.6837075,59.399166,3,59.399008,24.682404
"1098","6D16",1501505437,24.682404,59.399008,3,59.399098,24.681729
"1099","6D16",1501505687,24.6817313333333,59.3990913333333,3,59.3988526666667,24.681154
"1100","6D16",1501505769,24.681154,59.398852,4,59.3987605,24.6805
"1101","6D16",1501505881,24.6804715,59.398757,4,59.3985536666667,24.678792
"1102","6D16",1501505941,24.6787595,59.398549,4,59.3983335,24.6770865
"1103","6D16",1501506001,24.6770555,59.3983295,4,59.398154,24.6754025
